# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
83 -0.2742846402 0.7966443821 0.2145636256 -0.4940527454 0.3149163074 -2.737114824 -2.028463663 3 frontright_fisheye_image/00016.jpg

84 -0.05267252522 -0.06511873228 0.7859388952 -0.6126052634 0.01185267432 1.10993197 -3.370300095 4 left_fisheye_image/00016.jpg

85 0.04782083096 -0.07045580973 0.7857488122 0.6126564707 -0.04818029397 0.5618074468 3.278343671 5 right_fisheye_image/00016.jpg

86 0.4651098102 0.602960424 -0.51196036 0.3975024293 -3.472109091 0.1715930681 0.2438056845 1 back_fisheye_image/00017.jpg

87 0.1815654749 0.8254716644 -0.0739402287 -0.529304593 0.5992737901 -3.433125741 1.036073323 2 frontleft_fisheye_image/00017.jpg

88 -0.2715217772 0.7991795299 0.2172425114 -0.4902995969 0.6498366537 -2.420041751 -2.555283389 3 frontright_fisheye_image/00017.jpg

89 -0.05118877262 -0.06457658946 0.7893880937 -0.6083387306 -0.6163829326 1.163597194 -3.376670081 4 left_fisheye_image/00017.jpg

90 0.04691350491 -0.06977957359 0.7827975694 0.6165694604 -0.6137193987 0.5209355013 3.309952916 5 right_fisheye_image/00017.jpg

91 0.4620528512 0.6050901384 -0.5120613673 0.3977011984 -3.431179446 0.01180135679 0.7502400231 1 back_fisheye_image/00018.jpg

92 0.1805792161 0.8241107718 -0.07697989814 -0.5313253973 0.8257841438 -3.648329045 0.5724731457 2 frontleft_fisheye_image/00018.jpg

93 -0.2754829655 0.7974859715 0.2144203369 -0.4920865575 0.8473997212 -2.098613639 -2.950388596 3 frontright_fisheye_image/00018.jpg

94 -0.05084404195 -0.06532108396 0.7861182387 -0.6125080849 -1.176622855 1.105657498 -3.320300275 4 left_fisheye_image/00018.jpg

95 0.04806250416 -0.06986889426 0.7862121773 0.6121100763 -1.203276221 0.5419709025 3.22988634 5 right_fisheye_image/00018.jpg

96 -0.1305133547 -0.1687931288 0.775991693 -0.5935587893 -2.574303024 1.069003343 -3.028697911 1 back_fisheye_image/00019.jpg

97 0.4702137913 0.6082203172 -0.5576343604 -0.3130670158 -0.8234997543 -1.098374095 3.22617041 2 frontleft_fisheye_image/00019.jpg

98 0.08339763278 0.7658150928 -0.3102356044 -0.5570690696 -0.8005479708 -3.30591311 0.4953078707 3 frontright_fisheye_image/00019.jpg

99 0.3305965004 0.4245869698 0.6678569411 -0.5141973991 2.744379698 0.944159824 -2.530676384 4 left_fisheye_image/00019.jpg

100 -0.3311548856 0.4225841522 0.664975632 0.5191979245 2.713919559 0.3527327985 2.459165954 5 right_fisheye_image/00019.jpg

101 0.4181143711 0.5591236658 0.5642678437 -0.4406391943 3.401099772 0.460308657 -1.105291518 1 back_fisheye_image/00020.jpg

102 -0.5269529653 0.1061276479 0.8148110392 -0.2171185507 -0.1229903169 3.113130694 -1.336779746 2 frontleft_fisheye_image/00020.jpg

103 -0.5035357184 -0.1871111163 0.808776516 0.2394196268 -0.142399594 2.664642699 2.206666989 3 frontright_fisheye_image/00020.jpg

104 0.6023570255 0.7967259865 0.04001948191 -0.02814528994 0.9662416825 -0.6323321857 3.204901027 4 left_fisheye_image/00020.jpg

105 -0.622747262 0.7804836764 0.04553571602 0.03094474316 0.9819778135 -1.02315524 -3.317185035 5 right_fisheye_image/00020.jpg

106 0.406536976 0.532398288 0.5886710981 -0.4524887715 3.282884989 0.4453399677 -0.7837069236 1 back_fisheye_image/00021.jpg

107 -0.528748268 0.09974551221 0.8191727859 -0.1985750454 0.1350494764 2.87288989 -1.58741066 2 frontleft_fisheye_image/00021.jpg

108 -0.5020085446 -0.1926903574 0.8027085896 0.2579084479 0.1391842979 2.799661128 1.848766095 3 frontright_fisheye_image/00021.jpg

109 0.611883831 0.7893375836 0.04124936315 -0.02903181762 0.4101847429 -0.5427785565 3.171501636 4 left_fisheye_image/00021.jpg

110 -0.613045061 0.7886203335 0.0392475216 0.02670870565 0.3507378235 -1.095253794 -3.257868992 5 right_fisheye_image/00021.jpg

111 0.4229776346 0.5490679626 0.5729215216 -0.4374645393 3.281245456 0.2343348269 0.08759974288 1 back_fisheye_image/00022.jpg

112 -0.5206463364 0.1263889936 0.8171238876 -0.2127481304 0.5323260343 2.457483418 -2.280695041 2 frontleft_fisheye_image/00022.jpg

113 -0.508562278 -0.1678123584 0.8085986421 0.2436630005 0.5253058516 3.22952077 1.166981209 3 frontright_fisheye_image/00022.jpg

114 0.6131771985 0.7895947697 0.01905131898 -0.01381557829 -0.4219907791 -0.5366813361 3.175033273 4 left_fisheye_image/00022.jpg

115 -0.6153573383 0.7878478891 0.02213585998 0.01187659486 -0.4372877649 -1.093070909 -3.262627122 5 right_fisheye_image/00022.jpg

116 0.4212672005 0.549360821 0.5711594944 -0.4410368081 3.263201131 0.06681194352 0.6510344073 1 back_fisheye_image/00023.jpg

117 -0.5211975491 0.1261052081 0.8166517691 -0.2133787226 0.798122918 2.143738443 -2.762811079 2 frontleft_fisheye_image/00023.jpg

118 -0.5089883544 -0.1672359294 0.8084569847 0.2436396991 0.7799917209 3.498402589 0.7026570685 3 frontright_fisheye_image/00023.jpg

119 0.6133304638 0.7894776915 0.0196655709 -0.01280555042 -1.067805982 -0.5397226719 3.15700188 4 left_fisheye_image/00023.jpg

